name|address|comment|comment_rate
La Commanderie Paris|39 Av. de la Motte-Picquet, 75007 Paris|Le problème ce n’est pas le service ils sont très sympas , on n’y mange plutôt bien mais la musique pour ambiancer est nul et beaucoup trop forte| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|"(Traduit par Google) Petit mais sympa. La pizza était vraiment bonne !

(Avis d'origine)
Klein, aber fein. Die Pizza hat wirklich gut geschmeckt!"| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|"(Traduit par Google) La nourriture excellente, les pâtes et le risotto étaient fantastiques.

(Avis d'origine)
Great food, pasta and risotto were fantastic."| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|"(Traduit par Google) Le restaurant est petit mais propre, il a une salle de bain cassée. Mais la nourriture est fraîche et délicieuse et le service est très gentil. Il y a une ambiance italienne et une très bonne musique. Je le recommande. :)

(Avis d'origine)
Restaurant is small but clean, it has a broken bathroom. But food is fresh and delicious and the service is very kind. It has a Italian vibe and very nice music. I recommend it. :)"| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|Commandée sur Uber Eats. Pizza de bonne qualité sans faire de chichis pour un prix tout à faire raisonnable (13€ la reine). Je mets 5 étoiles pour le rapport qualité prix principalement.| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|"(Traduit par Google) ҅҅҅҅҅ - • ・. °՞ ཻ ཻ ཻ - ∙. ♤ • °՞ ཻ ͡❁ ཻ ͜͡ᴺ꧁꧂֊ɳ Mη

(Avis d'origine)
҅҅҅҅҅֊•・. ° ՞ཻ ཻཻ֊∙.♤•°՞  ཻ ͡❁ཻ͜͡ᴺ꧁꧂֊ɳMη"| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|J’ai rarement mangé une pizza aussi infâme. Le saumon (si on peut l’appeler ainsi) était équivalent en qualité à une boîte de conserve ou  à une sortie d’usine à la chaîne tellement il était mauvais. Très peu de garniture, un peu de fromage, j’ai cru à une plaisanterie lorsque j’ai ouvert le carton de la pizza commandée hier soir sur ubereats. Et tout ça, tenez vous bien, pour la modique somme de 14€ ! A fuir.| 1 étoile 
Toscana|11 Rue Amélie, 75007 Paris|On a commandé via Uber Eats et c’était très bon ! Pizza excellente.| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|Cheveux dans le plat, les spaghettis bolognaises n'étaient pas spécialement bonnes, nous étions déçus.| 1 étoile 
Toscana|11 Rue Amélie, 75007 Paris|| 1 étoile 
Toscana|11 Rue Amélie, 75007 Paris|| 3 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|"(Traduit par Google) La nourriture est tellement bonne! L'ambiance est chaleureuse et accueillante. Les prix sont très raisonnables. Le coin salon est un peu petit mais à part ça, tout le reste va bien. J'y retournerai certainement et je le recommanderai à des amis.

(Avis d'origine)
The food is sooo good! Ambiance is warm and welcoming. Prices are very reasonable. The sitting area is a little small but other than that, everything else is fine. Will definitely go back again and recommend to friends."| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|"(Traduit par Google) Bonne nourriture! Très petit endroit, on se sent comme à la maison à la cuisine! J'adore cet endroit!

(Avis d'origine)
Great food! Very small place, feels like home at kitchen! Love this place!"| 5 étoiles 
Toscana|11 Rue Amélie, 75007 Paris|Tout très bon et très pas cher. Attention salle petite et pas de réservation !| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Nous avons réservé ce restaurant lors de notre passage au théâtre de la tour Eiffel.
Et ce fût une très agréable expérience, les plats étaient vraiment excellents.
L'accueil très agréable et l'accent italien en prime nous ont transportés en Italie !
Merci pour cet agréable moment."| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) Très bonne nourriture mais le SERVICE EST TELLEMENT LENT !! Commandez avant de partir

(Avis d'origine)
Very good food but the SERVICE IS SOOO SLOW!! Order before you go"| 4 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Très bonne escalope milanaise.

Serveur aimable
Pas trop trop chère pour le lieux et l' emplacement."| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Service très long. Serveur agressif, et cuisine pas authentique.| 1 étoile 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"De retour en ce mois d'aout avec mes amis,  merci infiniment Muriel pour cet accueil si chaleureux et ce sourire.
Ainsi que pour la qualité des plats.
Endroit chaleureux, table excellente, truffes généreuses.
Pas de manières, tout est simple et c'est ce qui fait la force de ce restaurant et c'est pourquoi j'y vais régulièrement
Légumes grillés succulents
Buffala nature et truffée
Côté de veau, pâtes à tomber, des plats variés. Truffes genereuses
Allez y les yeux fermés, tout est bon
Hâte d'y retourner
TAMi"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Veramente un délice
Ça vaut le détour 😍"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Super restaurant italien serveur au top, merci beaucoup pour ce repas| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Très bon accueil, bonne cuisine.
Nous nous sommes trompés sur le vin qui a été changé avec une très grande gentillesse. Il y a le faire et la manière, merci."| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Repas entre amis.
Le thon était très bon, ainsi que la salade aux gambas.
Très bon accueil mais prévoir du temps ce qui est normal pour ce type de restaurant.
Attention, ce n'est pas une pizzeria.
Beau cadre pour y dîner ou y déjeuner.
Il y a des menus pour les dejeuners"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Très bon, bon rapport qualité prix. Personnel très sympathique !
Je recommande !"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 3 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Nous avons fait une réservation pour 9 et nous avons tous été conquis.
Très bon restaurant et bien localisé (à 5 minutes de la Tour Eiffel).
Personnel professionnel et nourriture excellente.
Pas forcément pour tous les budgets (compter environ 35-40 euros par personne pour un apéro + un plat) mais le prix vaut le détour !"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Super restaurant Italien à 400m de la tour Eiffel. Les produits sont italiens, et tout est de qualité. Je le recommande vivement pour passer une agréable soirée loin des attrapes touristes.| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) Nourriture délicieuse. Restaurant italien cosy aux recettes gourmandes. Nous avons eu une salade de poulpe, une burrata (absolument incroyable et délicieuse), un branzino avec des légumes et des pâtes à la truffe. ??

(Avis d'origine)
Delicious food.  Cozy Italian restaurant with gourmet recipes.  We had an octopus salad, burrata (absolutely amazing and yummy), branzino with veggies and truffle pasta.  😋"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) Excellent traitement, service et nourriture. J'y retournerais vraiment sans réfléchir.

(Avis d'origine)
Excelente trato, servicio y comida. Realmente volvería sin pensarlo."| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Le personnel est très intéressé et souriant, les goûts sont au rendez-vous. Je recommande l'étage supérieur.| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|La nourriture d'ambiance est très amusante et bonne je n'ai rien à leur dire. Mais les portions sont petites, c'est un fait. Le service était vraiment rapide. Si vous allez commander un dessert, dites-le tôt car certains ont du temps d'attente. Employés, l'endroit est convenable. Les toilettes sont propres.| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|trop chère pour ce que c'est...| 3 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) Bonne nourriture. Excellent.

(Avis d'origine)
Great food. Top notch."| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"Nous avons diné le 17 septembre 2021, mon Mari et moi et sommes désagréablement surpris de la cuisine, qui est particulièrement décevante,  les spaghettis vongole  beaucoup trop cuits et baignant dans l'eau de cuisson! et sans aucun goût.
Ne mérite pas un détour"| 1 étoile 
Veramente|2 Rue Sedillot, 75007 Paris|Juste merveilleux, le service, la propreté, la cuisine. Tout est bon. Les bons, les plats, la gentillesse. Terrasse ou intérieur il faut y aller les yeux fermés. Je recommande.| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) Personne en France ne devrait jamais manger de la nourriture italienne.
Ce restaurant était autrefois le lieu où Jean Paul Belmondo (décédé aujourd'hui) aimait venir.
Car c'est seulement vaut la peine d'être visité.

(Avis d'origine)
No one in France should ever eat Italian food.
This restaurant used to be the place where Jean Paul Belmondo ( who passed today) loved to come.
For this is only is worth visiting."| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Discret et bon| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) La nourriture est relativement fade et simple. Trop cher pour ce que c'est, il existe de nombreuses autres alternatives avec une meilleure qualité de nourriture. La nourriture est bonne mais pas plus que ça.

(Avis d'origine)
Food is relatively bland and simple. Overpriced for what it is, there are many other alternatives with better food quality.  Food is fine but not more than that."| 3 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Comme toujours accueil très agréable,  plats délicieux| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Très bonne table| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Excellent établissement un service de qualité discret et efficace. Plats et produits de premier ordre. Rien a dire . Excellent.| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 4 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Correct sans plus. Un ami a été malade après un plat de pates, son plat sans doute contenant des additifs.| 3 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Très bonne ambiance, cuisine excellente !| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Excellente adresse !| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|"(Traduit par Google) Meilleur italien du quartier 💥

(Avis d'origine)
Best Italian in the neighbourhood 💥"| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Superbe expérience ! Il y a beaucoup de restaurants italiens à Paris mais certains sont quand même d’une qualité bien supérieure et il en fait pleinement partie. Nous avons adoré notre soirée (tant au niveau de l’accueil que des plats) et nous y retournerons avec grand plaisir !| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Cadre sobre, la dorade y est délicieuse.| 4 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Décor beau mais niveau qualité prix trop élevé pour ce que c’est des pâtes sec poulet milanaise a revoir C’est vraiment trop cher pour ce que c’est je ne recommande pas| 1 étoile 
Veramente|2 Rue Sedillot, 75007 Paris|Carte courte et savoureuse.| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|Très classe| 5 étoiles 
Veramente|2 Rue Sedillot, 75007 Paris|| 4 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|On a adoré TOUT! Le resto, l’ambiance, la nourriture, et surtout l’accueil chaleureux. On a bien mangé! Le service était rapide et super sympa. Si vous voulez un bon petit resto avec un bon menu, allez-y!!| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt | 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"Bonjour,
Nous avons passé un moment délicieux ! L accueil malgré l absence de réservation était parfait avec sourires et humour,.  Tout ce qui suivi fut au diapason. Nous nous sommes régalés et détendus tout simplement pour un tarif raisonnable.
Vous l aurez compris nous recommandons.
Cordialement"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup | 2 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Resto très agréable et cuisine excellente| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Je suis venu ici sur la base des critiques de Google et j'avais de grandes attentes. Aucun d'entre eux ne s'est réalisé malheureusement. L'ambiance était moyenne, je n'ai pas senti le charme. Le service était accueillant et super rapide. La nourriture était décevante même si les portions étaient grandes. Nous avons commandé une pizza margarita, des pâtes aux truffes (20 €) et des pâtes à la tomate pour l'enfant. Tous les plats sont sortis très rapidement, je pense que les pâtes étaient précuites en fonction de la vitesse et du goût. Aucun des plats n'avait de saveur. La truffe sur les pâtes provenait de la boîte. Je ne sais pas comment on peut gâcher une simple pâte à la tomate, mais mes enfants ne l'ont pas aimé non plus. Visite très décevante et nous essayons toujours de trouver le meilleur de tout ce que nous essayons.

(Avis d'origine)
Came here based on google reviews and had high expectations. None of them came true unfortunately. Ambience was average, I didnt feel the charm in it. Service was welcoming and super fast. The food was disappointing although portions were big. We ordered margarita pizza, truffle pasta (20€) and tomato pasta for the kid. All dishes came out super fast, i would think pasta was pre-cooked based on speed and taste. None of the dishes had any flavor. Truffle on top of the pasta was from the can. I dont know how can one ruin just a simple tomato pasta but my kids didnt like it either.  Very disappointing visit and we always try to find the best out of everything we try."| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Hyper agréable et personnel d'une grande gentillesse ! Un plaisir| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Super adresse, plats savoureux et un accueil chaleureux en prime ! Rien à dire.| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"Habitué depuis des années l’accueil n’a pas changé toujours aussi chaleureux 🥰  Nous avons réservé pour 6 personnes et nous nous sommes régalé !
Les plats sont très bons ! C’est toujours un plaisir , merci à Thierry & sa femme pour ce bon moment :)
À bientôt ."| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Des italiens délicieux et des gens très sympathiques!

(Avis d'origine)
Delicious Italian and very friendly people!"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Lors de notre troisième visite à Paris, nous nous sommes sentis comme des pâtes et avons trouvé de l'or à la Casa di Mario. Les lasagnes étaient excellentes et très ringardes (dans le bon sens) et la carbonara sublime. Une carafe de bordeaux a magnifiquement arrosé le tout. Le dessert était une pannacotta (exceptionnelle) et une glace au limoncello... et bien sûr un expresso et un cappuccino pour compléter un repas incroyable. Notre serveur, Remy, parle un anglais merveilleux et est très agréable à traiter (le propriétaire n'a pas l'anglais, mais apprécie vraiment les clients heureux). Vous ne pouvez tout simplement pas vous tromper ici, manga!

(Avis d'origine)
On our third visit to Paris, we felt like pasta and struck gold at Casa di Mario. The lasagna was great and very cheesy, (in a good way) and the carbonara sublime. A carafe of the Bordeaux washed it all down beautifully. The dessert was a pannacotta, (outstanding), and ice cream with limoncello...and of course espresso & cappuccino to complete an amazing meal. Our server, Remy speaks wonderful English and is very pleasant to deal with, (the owner has no English, but truly appreciates happy patrons). You simply can't go wrong here, manga!"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 4 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) excellente nourriture, des gens formidables. pourrait y manger tous les jours. essayez le tiramisu !

(Avis d'origine)
excellent food, great people. could eat there everyday. try the tiramisu!"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"Un accueil digne de ce nom, les propriétaires comme les serveurs sont hyper agréables.
Le service a été très rapide.
Les pizzas étaient délicieuses.
Merci à vous

((Bonjour du Spitz nain)"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"Merci beaucoup à bientôt
Une caresse au petit sptiz..."| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Casa del mario, c'est un super endroit à visiter, intérieur original, cuisine très savoureuse (nous avons essayé des pizzas, des pâtes, des salades, des desserts, tout est très bon !) et un personnel très gentil, surtout le serveur Remy, il est vraiment dans son place. Prospérité et plus de clients !

(Avis d'origine)
Casa del mario, this is a great place to visit, original interior, very tasty cuisine (we tried pizza, pasta, salads, desserts, everything is very tasty!) and very nice staff, especially the waiter Remy, he is really in his place. Prosperity and more customers!"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Cet endroit est vraiment génial, de l'accueil chaleureux au service exceptionnel en passant par la nourriture délicieuse rapide et rapide…. Je recommande vivement ce beau restaurant chaleureux.

(Avis d'origine)
This place is truly awesome from the warm greeting,  to the amazing service to delicious food swift and quick…. Highly recommend this beautiful cozy restaurant."| 2 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 1 étoile 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Une bonne expérience dans ce petit restaurant de spécialités italiennes,accueil chaleureux,pas d’attente et bon rapport qualité prix, je recommande.| 4 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Très, très, très bon osso-buco. Et très bon accueil. Je recommande| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 4 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"Les plats sont copieux et très bon, bon accueil, service rapide, prix très correct..
Petite salle et terrasse très agréable , il faut venir à midi voir un peu avant pour avoir de la place !
J'y reviendrai! La pizza était très bonne."| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 4 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Ma pizzeria préférée dans le 7eme !

(Avis d'origine)
My favourite pizzeria in the 7eme!"| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) Excellent restaurant italien à Paris avec des prix raisonnables. La pizza, le veau, les pâtes et les lasagnes étaient tous excellents.

(Avis d'origine)
Excellent Italian restaurant in Paris with reasonable prices.  Pizza, veal, pasta and lasagna were all excellent."| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|A chaque fois les serveur(se)s adorables et accueillant(e)s, plats très bons et copieux, sur place où à emporter ! Je recommande !| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Un restaurant italien chaleureux, toujours de très bons produits et excellent service. Service rapide| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup à bientôt| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"(Traduit par Google) La nourriture et le service incroyables le recommanderaient sans hésiter!

(Avis d'origine)
Amazing food and service would definitely recommend!"| 4 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|Merci beaucoup, à bientôt...| 5 étoiles 
Casa Di Mario|132 Rue du Bac, 75007 Paris|"Super petit restau Italien, cadre très sympathique, belle déco et bonne nourriture !
Merci"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Restaurant purement italien avec l'accueil et le service dans la langue natale. Décor classe. Service prévenant . Antipastis excellents. Que dire des tagliatelles aux cèpes et foie gras préparées sous vos yeux dans une meule de parmesan...nous nous sommes régalés entre amis.  A recommander sans aucune hésitation| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 4 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Excellent restaurant napolitain près de la Tour Eiffel. La burrata servie en entrée est crémeuse à tomber, les pâtes (deux sortes), tournées dans les meules à fromage, sont excellentes. Une table hautement recommandable !| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Très bon, très bien reçu. Un grand oui!| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Bel endroit dans un endroit charmant. Menu un peu réduit et coûts très élevés.

(Avis d'origine)
Bel locale in un'incantevole posizione. Menu un po' ridotto e costi decisamente eccessivi."| 3 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|De la terrasse vu sur la tour eiffel, personnel accueillant, pâtes exceptionnel, carte des vins abordable.  Je recommande à mes amis sans hésiter.| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Certes bon, mais 58,50 pour deux entrées (des spaghettis aux cinq vengole et une première aux cinq raviolis) et une eau, MÊME NON.

(Avis d'origine)
Buoni sicuramente, ma 58,50 per due primi (spaghetti con cinque vengole e un primo con cinque ravioli) e un acqua, ANCHE NO."| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Cuisine et service exceptionnel| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"Nous sommes venus à Il Sorrentino pour mon repas d'anniversaire et nous avons passé un super moment.

Nous avons été très bien accueilli, le cadre est très chic et l'emplacement idéal. Nous avons pris une entrée à partager (Bruschetta à la tomate) vraiment délicieuse et ensuite nous avons opté pour les pâtes dans la meule de parmesan accompagné par un verre de vin rouge conseillé par le serveur.

Le service fait son effet ! C'est très spectaculaire !

Le plat est copieux nous n'avions plus faim !

Nous avons quand même terminé sur une note sucrée avec un cocktail de dessert, d'ailleurs les serveurs ont amené une bougie sans que ma compagne n'est demandée quelque chose c'était très appréciable de leur part.

Belle découverte nous y reviendrons."| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Une merveille, bravo

(Avis d'origine)
Una meraviglia , bravo"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Absolument une visite incontournable pour une expérience culinaire exceptionnelle. Prenez une table pour deux à l'extérieur le long du mur du restaurant pour la meilleure vue sur la Tour Eiffel illuminée la nuit ! Beau comme il scintille en arrière-plan.
Nous avons commencé avec les artichauts farcis qui étaient très savoureux. Début d'une belle soirée.
Vous allez vraiment passer à côté si vous ne commandez pas les pâtes dans une sauce à la crème cuites côté table. Incroyablement délicieux et si nous n'avions pas trouvé cet endroit notre dernière nuit, nous y serions retournés pour plus. Les options de vins et de desserts étaient également excellentes ainsi que le service! Sans aucun doute notre restaurant préféré que nous avons visité à Paris !
Parfait sous tous les angles! Ne le manquez pas !

(Avis d'origine)
Absolutely a must visit for an exceptional dining experience. Grab a table for two outdoors along the restaurant wall for the best view of the Eiffel Tower lit up at night! Beautiful as it twinkles in the background.
We started out with the stuffed artichokes which were very tasty. Beginning of a lovely evening.
You will really be missing out if you do not order the pasta in a cream sauce cooked table side. Incredibly delicious and if we didn’t find this place our last night we would have gone back for more. The wine and dessert options were also excellent as well as the service!  For sure our favorite restaurant we visited in Paris!
Perfect in every way! Don’t miss it!"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Merveilleux emplacement avec vue sur la Tour Eiffel, restaurant parfait pour un dîner romantique. Très bons plats et personnel sympathique

(Avis d'origine)
Postazione meravigliosa con vista tour eiffel, ristorante perfetto per una cena romantica. I piatti molto buoni e personale cordiale"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Honnêtement, je n'ai pas mangé au restaurant, mais c'est la rue la plus célèbre avec vue sur la Tour Eiffel 😍😉 une des plus belles rues du monde 👍 Tu devrais la prendre en photo 😍

(Avis d'origine)
الصراحة ما اكلت بالمطعم بس هذا اشهر شارع يطل على برج ايفل 😍😉 من اجمل الشوارع في العالم 👍 لازم تاخذون لكم صوره فيه 😍"| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"Restaurant de qualité, plats délicieux et savoureux on sent la fraîcheur des produits.
Serveur très souriant et agréable.
Le meilleur italien de Paris et de loin."| 5 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|Très bien| 4 étoiles 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) Nous avons réservé une table pour deux, nous avons eu un Uber au restaurant pour constater qu'ils n'étaient même pas ouverts le jour pour lequel nous avions réservé. On nous l'a recommandée pour un bon dîner romantique et nous n'avons rien eu. Laissé tomber malheureusement, nous essaierons peut-être quand nous reviendrons à Paris.

(Avis d'origine)
We booked a table for two, we got an Uber to the Resturant to find they weren’t even open on the day we had booked for. We were recommended her for a nice romantic evening meal and we got nothing. Let down unfortunately, maybe we will try when we go to to Paris again."| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|"(Traduit par Google) J'ai eu une très mauvaise expérience! Se précipita pour notre réservation le 18 août qui fut confirmée par le restaurant pour se retrouver devant un restaurant fermé. très décevant.

(Avis d'origine)
Super slechte ervaring gehad! Gehaast voor onze reservering op 18 augustus die bevestigd is door het restaurant om vervolgens voor een dicht restaurant te staan. zeer teleurstellend."| 1 étoile 
Il Sorrentino|4 Rue de Monttessuy, 75007 Paris|| 5 étoiles 
